Entity,Code,Year,"GDP, PPP (constant 2017 international $)",Annual CO₂ emissions,Annual consumption-based CO₂ emissions
Sao Tome and Principe,STP,2021,904057100,145706,
Sao Tome and Principe,STP,2022,,132255,
Saudi Arabia,SAU,1990,6.71957E+11,208497000,192763630
Saudi Arabia,SAU,1991,7.72804E+11,288545500,261468080
Saudi Arabia,SAU,1992,8.0362E+11,316174700,285948930
Saudi Arabia,SAU,1993,7.9266E+11,340642430,312504000
Saudi Arabia,SAU,1994,7.97089E+11,333643000,306460640
Saudi Arabia,SAU,1995,7.9878E+11,268131870,249302900
Saudi Arabia,SAU,1996,8.19847E+11,263325840,245907870
Saudi Arabia,SAU,1997,8.28896E+11,221670030,209478750
Saudi Arabia,SAU,1998,8.52879E+11,213156900,222396030
Saudi Arabia,SAU,1999,8.20783E+11,231482460,189129950
Saudi Arabia,SAU,2000,8.66955E+11,302328160,206015870
Saudi Arabia,SAU,2001,8.56459E+11,302702800,219844140
Saudi Arabia,SAU,2002,8.32314E+11,331979800,233028370
Saudi Arabia,SAU,2003,9.25883E+11,333990700,303546400
Saudi Arabia,SAU,2004,9.99569E+11,401013200,351589300
Saudi Arabia,SAU,2005,1.05528E+12,402847700,349151230
Saudi Arabia,SAU,2006,1.08471E+12,439116930,394081100
Saudi Arabia,SAU,2007,1.10474E+12,394102820,369755600
Saudi Arabia,SAU,2008,1.17379E+12,440343600,415056450
Saudi Arabia,SAU,2009,1.14962E+12,473214880,473472030
Saudi Arabia,SAU,2010,1.20755E+12,524604130,517870430
Saudi Arabia,SAU,2011,1.32827E+12,502926100,497324450
Saudi Arabia,SAU,2012,1.40015E+12,566825500,547790140
Saudi Arabia,SAU,2013,1.43794E+12,544563500,536387620
Saudi Arabia,SAU,2014,1.49046E+12,612841900,609071940
Saudi Arabia,SAU,2015,1.55167E+12,678849300,699449700
Saudi Arabia,SAU,2016,1.57759E+12,697420300,696510000
Saudi Arabia,SAU,2017,1.56589E+12,680853950,666199360
Saudi Arabia,SAU,2018,1.60526E+12,686896300,658011460
Saudi Arabia,SAU,2019,1.61062E+12,707125250,683149200
Saudi Arabia,SAU,2020,1.54398E+12,610772900,614914700
Saudi Arabia,SAU,2021,1.59402E+12,631437300,622083100
Saudi Arabia,SAU,2022,,662549400,
Senegal,SEN,1990,18610932000,3138804,3403073.8
Senegal,SEN,1991,19105976000,3379206,3642030
Senegal,SEN,1992,19358220000,3422666,3749608.5
Senegal,SEN,1993,19621532000,3538709,3860926.2
Senegal,SEN,1994,19612207000,3836950,4022061.5
Senegal,SEN,1995,20684718000,3430121,3757765
Senegal,SEN,1996,21102545000,3664147,4646187
Senegal,SEN,1997,21745244000,3182368,4272434
Senegal,SEN,1998,23027882000,3333565,4334205
Senegal,SEN,1999,24474796000,3603593,4495540
Senegal,SEN,2000,25426182000,3902052,4990095.5
Senegal,SEN,2001,26522268000,4258100,5147167.5
Senegal,SEN,2002,26540487000,4436925,5223715.5
Senegal,SEN,2003,28025150000,4927512,5993197
Senegal,SEN,2004,29326440000,5238223,6227268.5
Senegal,SEN,2005,30590478000,5538919,6770351.5
Senegal,SEN,2006,31303473000,4422390,5886875
Senegal,SEN,2007,32188460000,4862531,6690559
Senegal,SEN,2008,33380452000,4740295,7142096.5
Senegal,SEN,2009,34299118000,5257668,6273756.5
Senegal,SEN,2010,35462164000,6862391,7342492.5
Senegal,SEN,2011,35935260000,7818837,9187711
Senegal,SEN,2012,37373747000,7362129,10047745
Senegal,SEN,2013,38275346000,7852669,9823420
Senegal,SEN,2014,40657633000,8724360,11402051
Senegal,SEN,2015,43246320000,9845416,12047999
Senegal,SEN,2016,46000976000,10015698,12914247
Senegal,SEN,2017,49402167000,10760131,13615483
Senegal,SEN,2018,52469666000,11330392,14771812
Senegal,SEN,2019,54890422000,12713021,15282928
Senegal,SEN,2020,55617995000,10820952,14004783
Senegal,SEN,2021,58990950000,11540229,15237117
Senegal,SEN,2022,,11668435,
Serbia,SRB,1990,,57827508,
Serbia,SRB,1991,,40958150,
Serbia,SRB,1992,,43684256,
Serbia,SRB,1993,,38095730,
Serbia,SRB,1994,,37040110,
Serbia,SRB,1995,59123868000,39140836,
Serbia,SRB,1996,62827440000,45824660,
Serbia,SRB,1997,67355650000,49264636,
Serbia,SRB,1998,69605920000,51882060,
Serbia,SRB,1999,63046144000,35790748,
Serbia,SRB,2000,66912014000,44950190,
Serbia,SRB,2001,71514740000,49307930,
Serbia,SRB,2002,76077670000,52229868,
Serbia,SRB,2003,79415780000,55823540,
Serbia,SRB,2004,86585590000,60166740,
Serbia,SRB,2005,91374080000,51634110,
Serbia,SRB,2006,96041270000,60838316,
Serbia,SRB,2007,1.02226E+11,59554388,
Serbia,SRB,2008,1.08007E+11,51778176,
Serbia,SRB,2009,1.05057E+11,45895096,
Serbia,SRB,2010,1.05825E+11,45696428,
Serbia,SRB,2011,1.0798E+11,48957080,
Serbia,SRB,2012,1.07244E+11,43744160,
Serbia,SRB,2013,1.10346E+11,44569116,
Serbia,SRB,2014,1.08592E+11,37207988,
Serbia,SRB,2015,1.10553E+11,43773750,
Serbia,SRB,2016,1.14244E+11,45039824,
Serbia,SRB,2017,1.16645E+11,45529550,
Serbia,SRB,2018,1.21888E+11,44320356,
Serbia,SRB,2019,1.27168E+11,44278484,
Serbia,SRB,2020,1.26019E+11,45169760,
Serbia,SRB,2021,1.35534E+11,43905810,
Serbia,SRB,2022,,43506644,
Seychelles,SYC,1990,1034603900,150224,
Seychelles,SYC,1991,1063163400,172208,
Seychelles,SYC,1992,1139301500,172208,
Seychelles,SYC,1993,1209900000,183200,
Seychelles,SYC,1994,1200236500,201520,
Seychelles,SYC,1995,1190326900,197856,
Seychelles,SYC,1996,1248861600,234496,
Seychelles,SYC,1997,1398244700,274800,
Seychelles,SYC,1998,1515744900,289456,
Seychelles,SYC,1999,1544119700,304112,
Seychelles,SYC,2000,1567503000,315104,
Seychelles,SYC,2001,1531902300,344416,
Seychelles,SYC,2002,1550481800,348080,
Seychelles,SYC,2003,1459203000,340752,
Seychelles,SYC,2004,1417609000,370064,
Seychelles,SYC,2005,1545275500,381056,
Seychelles,SYC,2006,1690626000,384720,
Seychelles,SYC,2007,1866813600,403040,
Seychelles,SYC,2008,1826735100,414032,
Seychelles,SYC,2009,1806545300,439680,
Seychelles,SYC,2010,1914124300,443344,
Seychelles,SYC,2011,2065096600,406704,
Seychelles,SYC,2012,2091134000,425024,
Seychelles,SYC,2013,2216980000,414032,
Seychelles,SYC,2014,2316850200,458000,
Seychelles,SYC,2015,2447458300,498304,
Seychelles,SYC,2016,2578472400,553264,
Seychelles,SYC,2017,2694790000,575248,
Seychelles,SYC,2018,2780993000,600896,
Seychelles,SYC,2019,2867200300,593568,
Seychelles,SYC,2020,2646636000,608224,
Seychelles,SYC,2021,2854711300,662611,
Seychelles,SYC,2022,,658828,
Sierra Leone,SLE,1990,6277236700,498304,
Sierra Leone,SLE,1991,6424875000,556928,
Sierra Leone,SLE,1992,5203319300,282128,
Sierra Leone,SLE,1993,5274841600,263808,
Sierra Leone,SLE,1994,5172120000,274800,
Sierra Leone,SLE,1995,4758363000,223504,
Sierra Leone,SLE,1996,4841816600,230832,
Sierra Leone,SLE,1997,4557259000,205184,
Sierra Leone,SLE,1998,4638606300,219840,
Sierra Leone,SLE,1999,4546795500,175872,
Sierra Leone,SLE,2000,4849281000,271136,
Sierra Leone,SLE,2001,4541572000,370064,
Sierra Leone,SLE,2002,5741334000,501968.03,
Sierra Leone,SLE,2003,6276031000,534944,
Sierra Leone,SLE,2004,6690120000,520288,
Sierra Leone,SLE,2005,6991516700,425024,
Sierra Leone,SLE,2006,7286832000,578912,
Sierra Leone,SLE,2007,7874015700,487312,
Sierra Leone,SLE,2008,8299077600,505631.97,
Sierra Leone,SLE,2009,8563656000,501968.03,
Sierra Leone,SLE,2010,9021510000,542272,
Sierra Leone,SLE,2011,9591221000,710816,
Sierra Leone,SLE,2012,11047339000,831728,
Sierra Leone,SLE,2013,13335880000,1047904,
Sierra Leone,SLE,2014,13943565000,1128512,
Sierra Leone,SLE,2015,11071363000,1084544,
Sierra Leone,SLE,2016,11741786000,1142807,
Sierra Leone,SLE,2017,12234073000,1088208,
Sierra Leone,SLE,2018,12657935000,1029186.94,
Sierra Leone,SLE,2019,13323014000,1003936.06,
Sierra Leone,SLE,2020,13060691000,1025920.06,
Sierra Leone,SLE,2021,13596793000,1109789,
Sierra Leone,SLE,2022,,1129488,
Singapore,SGP,1990,1.13627E+11,43535576,71560940
Singapore,SGP,1991,1.21227E+11,44235470,74255464
Singapore,SGP,1992,1.29276E+11,47441470,84310540
Singapore,SGP,1993,1.4409E+11,49661856,84873520
Singapore,SGP,1994,1.60078E+11,60085936,91688350
Singapore,SGP,1995,1.71564E+11,40545824,90019870
Singapore,SGP,1996,1.84383E+11,48012940,101780024
Singapore,SGP,1997,1.99716E+11,56737040,112054100
Singapore,SGP,1998,1.95341E+11,47412160,96395410
Singapore,SGP,1999,2.06511E+11,49200190,103407460
Singapore,SGP,2000,2.25176E+11,48394110,126990090
Singapore,SGP,2001,2.22765E+11,49200212,110273110
Singapore,SGP,2002,2.31504E+11,47093390,111172230
Singapore,SGP,2003,2.42034E+11,49434690,102900090
Singapore,SGP,2004,2.66092E+11,46858896,120355110
Singapore,SGP,2005,2.85693E+11,41586400,129453210
Singapore,SGP,2006,3.11425E+11,42308210,141240210
Singapore,SGP,2007,3.3952E+11,30781264,131220550
Singapore,SGP,2008,3.45847E+11,46705010,188765330
Singapore,SGP,2009,3.4629E+11,45250400,104691704
Singapore,SGP,2010,3.9657E+11,43048336,109922264
Singapore,SGP,2011,4.21217E+11,34016576,212900160
Singapore,SGP,2012,4.399E+11,50706096,244772880
Singapore,SGP,2013,4.61092E+11,54908704,259301800
Singapore,SGP,2014,4.79239E+11,52109410,187828740
Singapore,SGP,2015,4.93505E+11,61925264,164008210
Singapore,SGP,2016,5.11082E+11,40289344,149740320
Singapore,SGP,2017,5.34906E+11,40014544,156491820
Singapore,SGP,2018,5.5449E+11,50035584,162676200
Singapore,SGP,2019,5.60566E+11,33778416,161285300
Singapore,SGP,2020,5.37341E+11,54813440,146444850
Singapore,SGP,2021,5.78254E+11,55830696,164655260
Singapore,SGP,2022,,53252430,
Sint Maarten (Dutch part),SXM,1990,,534120,
Sint Maarten (Dutch part),SXM,1991,,426213,
Sint Maarten (Dutch part),SXM,1992,,351148,
Sint Maarten (Dutch part),SXM,1993,,542059,
Sint Maarten (Dutch part),SXM,1994,,519684.03,
Sint Maarten (Dutch part),SXM,1995,,514271.03,
Sint Maarten (Dutch part),SXM,1996,,481069,
Sint Maarten (Dutch part),SXM,1997,,503444.03,
Sint Maarten (Dutch part),SXM,1998,,27789,
Sint Maarten (Dutch part),SXM,1999,,208234,
Sint Maarten (Dutch part),SXM,2000,,552525,
Sint Maarten (Dutch part),SXM,2001,,562630,
Sint Maarten (Dutch part),SXM,2002,,542420,
Sint Maarten (Dutch part),SXM,2003,,542781,
Sint Maarten (Dutch part),SXM,2004,,569487,
Sint Maarten (Dutch part),SXM,2005,,564435,
Sint Maarten (Dutch part),SXM,2006,,588253,
Sint Maarten (Dutch part),SXM,2007,,662236,
Sint Maarten (Dutch part),SXM,2008,,636974,
Sint Maarten (Dutch part),SXM,2009,1436948500,651770,
Sint Maarten (Dutch part),SXM,2010,1482930700,448949,
Sint Maarten (Dutch part),SXM,2011,1551145600,572735,
Sint Maarten (Dutch part),SXM,2012,1572715000,696160,
Sint Maarten (Dutch part),SXM,2013,1593266000,714480,
Sint Maarten (Dutch part),SXM,2014,1618445800,725472,
Sint Maarten (Dutch part),SXM,2015,1624919600,743792,
Sint Maarten (Dutch part),SXM,2016,1633044200,743792,
Sint Maarten (Dutch part),SXM,2017,1538327700,707152,
Sint Maarten (Dutch part),SXM,2018,1436798100,688832,
Sint Maarten (Dutch part),SXM,2019,,688832,
Sint Maarten (Dutch part),SXM,2020,,652192,
Sint Maarten (Dutch part),SXM,2021,,628469,
Sint Maarten (Dutch part),SXM,2022,,634261,
Slovakia,SVK,1990,,61472836,73113670
Slovakia,SVK,1991,,53286440,57311868
Slovakia,SVK,1992,61877666000,48886840,56048000
Slovakia,SVK,1993,63054164000,46351170,51639264
Slovakia,SVK,1994,66967007000,43756980,44850304
Slovakia,SVK,1995,70880220000,44144950,46540710
Slovakia,SVK,1996,75572420000,44026132,48261804
Slovakia,SVK,1997,80050720000,44098212,47245276
Slovakia,SVK,1998,83313660000,43827252,48494680
Slovakia,SVK,1999,83225420000,43038092,45291944
Slovakia,SVK,2000,84196270000,41138784,46249300
Slovakia,SVK,2001,86935840000,43224196,48363290
Slovakia,SVK,2002,90856160000,41978130,45764988
Slovakia,SVK,2003,95852410000,42302730,43917330
Slovakia,SVK,2004,1.00912E+11,42792360,46087976
Slovakia,SVK,2005,1.07596E+11,42798508,42818080
Slovakia,SVK,2006,1.16735E+11,42563850,45134684
Slovakia,SVK,2007,1.29379E+11,40971504,48634380
Slovakia,SVK,2008,1.36592E+11,41364304,51899600
Slovakia,SVK,2009,1.2914E+11,37625676,48709652
Slovakia,SVK,2010,1.37814E+11,38408616,51182820
Slovakia,SVK,2011,1.41496E+11,37988616,49102216
Slovakia,SVK,2012,1.43362E+11,35913256,43355960
Slovakia,SVK,2013,1.44269E+11,35569508,43255428
Slovakia,SVK,2014,1.4816E+11,33658640,39601230
Slovakia,SVK,2015,1.55816E+11,34471936,40292228
Slovakia,SVK,2016,1.58845E+11,34914412,40671410
Slovakia,SVK,2017,1.63512E+11,36114092,40881548
Slovakia,SVK,2018,1.70102E+11,36105530,42115210
Slovakia,SVK,2019,1.74388E+11,33778548,40231424
Slovakia,SVK,2020,1.68503E+11,31096626,37135684
Slovakia,SVK,2021,1.73582E+11,35166804,41237052
Slovakia,SVK,2022,,34151680,
Slovenia,SVN,1990,,15094546,16472005
Slovenia,SVN,1991,,13973374,15600461
Slovenia,SVN,1992,,13882582,19742200
Slovenia,SVN,1993,,14246224,18316912
Slovenia,SVN,1994,,14636105,17426610
Slovenia,SVN,1995,42743103000,15354245,18831446
Slovenia,SVN,1996,44112167000,15999412,18264746
Slovenia,SVN,1997,46339740000,16507023,18815794
Slovenia,SVN,1998,47859390000,16039042,19014416
Slovenia,SVN,1999,50411573000,15412484,18127106
Slovenia,SVN,2000,52262870000,15053848,19085296
Slovenia,SVN,2001,53943940000,16302759,20131186
Slovenia,SVN,2002,55834997000,16564693,19514900
Slovenia,SVN,2003,57487856000,16271549,18929872
Slovenia,SVN,2004,59993866000,16704582,19157564
Slovenia,SVN,2005,62272414000,16932386,18988214
Slovenia,SVN,2006,65850835000,17178356,20933172
Slovenia,SVN,2007,70447325000,17342862,22860928
Slovenia,SVN,2008,72919920000,18278460,23366892
Slovenia,SVN,2009,67415605000,16204107,19377438
Slovenia,SVN,2010,68321500000,16459730,19938870
Slovenia,SVN,2011,68909970000,16358786,21394418
Slovenia,SVN,2012,67091137000,15759567,18891556
Slovenia,SVN,2013,66400580000,15128262,18071100
Slovenia,SVN,2014,68238650000,13561306,17575426
Slovenia,SVN,2015,69746780000,13645485,17585780
Slovenia,SVN,2016,71972995000,14458364,18318142
Slovenia,SVN,2017,75438770000,14616678,19829300
Slovenia,SVN,2018,78799086000,14519854,21150046
Slovenia,SVN,2019,81518510000,14039442,20581380
Slovenia,SVN,2020,77995794000,12854907,18806116
Slovenia,SVN,2021,84400070000,13059966,20700828
Slovenia,SVN,2022,,12714800,
Solomon Islands,SLB,1990,710603900,146560,
Solomon Islands,SLB,1991,753240100,157552,
Solomon Islands,SLB,1992,848901600,161216,
Solomon Islands,SLB,1993,882857700,172208,
Solomon Islands,SLB,1994,954369200,183200,
Solomon Islands,SLB,1995,1050651840,190528,
Solomon Islands,SLB,1996,1067566340,197856,
Solomon Islands,SLB,1997,1057808000,205184,
Solomon Islands,SLB,1998,1071469700,216176,
Solomon Islands,SLB,1999,1066265200,216176,
Solomon Islands,SLB,2000,914034560,223504,
Solomon Islands,SLB,2001,841308400,234496,
Solomon Islands,SLB,2002,817751940,245488,
Solomon Islands,SLB,2003,871097700,256480.02,
Solomon Islands,SLB,2004,938026750,274800,
Solomon Islands,SLB,2005,1007045300,282128,
Solomon Islands,SLB,2006,1048719600,289456,
Solomon Islands,SLB,2007,1086889600,300448,
Solomon Islands,SLB,2008,1154559000,307776,
Solomon Islands,SLB,2009,1187628700,318768,
Solomon Islands,SLB,2010,1302928300,329760,
Solomon Islands,SLB,2011,1399735200,344416,
Solomon Islands,SLB,2012,1434252700,348080,
Solomon Islands,SLB,2013,1509375100,373728,
Solomon Islands,SLB,2014,1527324900,329760,
Solomon Islands,SLB,2015,1552925000,293120,
Solomon Islands,SLB,2016,1639185900,289456,
Solomon Islands,SLB,2017,1689596500,285792,
Solomon Islands,SLB,2018,1735992800,289456,
Solomon Islands,SLB,2019,1766364300,293120,
Solomon Islands,SLB,2020,1706624900,289456,
Solomon Islands,SLB,2021,1703169900,302038,
Solomon Islands,SLB,2022,,298633,
Somalia,SOM,1990,,782197,
Somalia,SOM,1991,,703923,
Somalia,SOM,1992,,666088,
Somalia,SOM,1993,,625768,
Somalia,SOM,1994,,618425,
Somalia,SOM,1995,,585433,
Somalia,SOM,1996,,575248,
Somalia,SOM,1997,,534944,
Somalia,SOM,1998,,505631.97,
Somalia,SOM,1999,,487312,
Somalia,SOM,2000,,476320,
Somalia,SOM,2001,,498304,
Somalia,SOM,2002,,556928,
Somalia,SOM,2003,,560592,
Somalia,SOM,2004,,560592,
Somalia,SOM,2005,,564256,
Somalia,SOM,2006,,564256,
Somalia,SOM,2007,,608224,
Somalia,SOM,2008,,600896,
Somalia,SOM,2009,,597232,
Somalia,SOM,2010,,611888,
Somalia,SOM,2011,,611888,
Somalia,SOM,2012,,608224,
Somalia,SOM,2013,11428002000,630208,
Somalia,SOM,2014,12318723000,630208,
Somalia,SOM,2015,14172683000,630208,
Somalia,SOM,2016,15381938000,637536,
Somalia,SOM,2017,15743350000,637536,
Somalia,SOM,2018,16928976000,637536,
Somalia,SOM,2019,18191288000,637536,
Somalia,SOM,2020,18644138000,597232,
Somalia,SOM,2021,19399060000,650636,
Somalia,SOM,2022,,646921,
South Africa,ZAF,1990,4.14406E+11,312930240,219188500
South Africa,ZAF,1991,4.10187E+11,326026700,241021580
South Africa,ZAF,1992,4.01421E+11,301325400,228219730
South Africa,ZAF,1993,4.06373E+11,320345300,239210200
South Africa,ZAF,1994,4.19376E+11,338697570,257114900
South Africa,ZAF,1995,4.32377E+11,361693600,270839040
South Africa,ZAF,1996,4.50969E+11,363732320,264467600
South Africa,ZAF,1997,4.62695E+11,385222750,278597660
South Africa,ZAF,1998,4.65008E+11,377262460,269410900
South Africa,ZAF,1999,4.76168E+11,374891000,293148700
South Africa,ZAF,2000,4.96167E+11,378306880,286268860
South Africa,ZAF,2001,5.09564E+11,371623970,272660350
South Africa,ZAF,2002,5.2842E+11,356523140,254017360
South Africa,ZAF,2003,5.44003E+11,404409660,279061340
South Africa,ZAF,2004,5.6878E+11,449306980,322793920
South Africa,ZAF,2005,5.98795E+11,416201200,299100540
South Africa,ZAF,2006,6.3235E+11,446770020,333375200
South Africa,ZAF,2007,6.66247E+11,465044600,340031740
South Africa,ZAF,2008,6.87507E+11,495170850,340277470
South Africa,ZAF,2009,6.76933E+11,480572480,347005630
South Africa,ZAF,2010,6.9751E+11,462999680,337014300
South Africa,ZAF,2011,7.19611E+11,465907840,336044400
South Africa,ZAF,2012,7.36854E+11,458954200,354357980
South Africa,ZAF,2013,7.55169E+11,458628220,347756500
South Africa,ZAF,2014,7.65845E+11,471866000,347514100
South Africa,ZAF,2015,7.75969E+11,446221020,334804830
South Africa,ZAF,2016,7.81126E+11,456972860,334158820
South Africa,ZAF,2017,7.90171E+11,439380130,326769280
South Africa,ZAF,2018,8.022E+11,435237200,323900400
South Africa,ZAF,2019,8.04634E+11,465429250,344178400
South Africa,ZAF,2020,7.536E+11,434828640,315802430
South Africa,ZAF,2021,7.90625E+11,425627700,297717220
South Africa,ZAF,2022,,404053980,
South America,,1990,,599200260,604210240
South America,,1991,,606668860,620154600
South America,,1992,,618657300,642326900
South America,,1993,,653444400,669536900
South America,,1994,,656305860,673820800
South America,,1995,,689413000,715821300
South America,,1996,,719730100,739927940
South America,,1997,,766787600,805347700
South America,,1998,,826148800,866035400
South America,,1999,,812354050,779687200
South America,,2000,,811730050,752274500
South America,,2001,,791288060,740196600
South America,,2002,,819469060,685894000
South America,,2003,,820048260,733680200
South America,,2004,,856521860,765207500
South America,,2005,,881097860,800988500
South America,,2006,,909007400,831101060
South America,,2007,,943791740,901327940
South America,,2008,,987600000,992084100
South America,,2009,,961180500,957953700
South America,,2010,,1072131140,1079445900
South America,,2011,,1088917200,1135639000
South America,,2012,,1143867000,1153982000
South America,,2013,,1208389400,1229958400
South America,,2014,,1228455700,1296266400
South America,,2015,,1193402900,1182416600
South America,,2016,,1151329200,1090319100
South America,,2017,,1133713200,1097277200
South America,,2018,,1067226100,1002460860
South America,,2019,,1067116200,1010368500
South America,,2020,,961400300,944355100
South America,,2021,,1085906400,1038947650
South America,,2022,,1085392400,
South America (GCP),,1990,,599200260,607725000
South America (GCP),,1991,,606668900,623881860
South America (GCP),,1992,,618657300,646027650
South America (GCP),,1993,,653444400,672434000
South America (GCP),,1994,,656305900,677152200
South America (GCP),,1995,,689413000,719433100
South America (GCP),,1996,,719730200,743442940
South America (GCP),,1997,,766787500,809200600
South America (GCP),,1998,,826148740,870388200
South America (GCP),,1999,,812354050,784212600
South America (GCP),,2000,,811730000,756043140
South America (GCP),,2001,,791288060,744345340
South America (GCP),,2002,,819469000,689293630
South America (GCP),,2003,,820048260,736929100
South America (GCP),,2004,,856521860,768484100
South America (GCP),,2005,,881097800,804379400
South America (GCP),,2006,,909007400,834317630
South America (GCP),,2007,,943791900,904786900
South America (GCP),,2008,,987599940,995543500
South America (GCP),,2009,,961180400,962074300
South America (GCP),,2010,,1072131140,1083775900
South America (GCP),,2011,,1088917200,1140644900
South America (GCP),,2012,,1143867000,1158530700
